Unnamed: 0,text,like,retweet,id,user,created_at
647,"ヤフー、全社テレワークに10月から正式移行
https://t.co/y6g8wv3DdZ",833,303,1312033274437435393,nikkei,Fri Oct 02 14:14:43 +0000 2020
648,"日本政府は、外国からの資金協力があるか開示を義務付ける対象に、科学研究費補助金（科研費）を受ける研究室を加えます。軍事転用可能な先端技術の海外流出を防ぐ狙いです。
https://t.co/KDXf3B0RHl",223,155,1312026175103959043,nikkei,Fri Oct 02 13:46:31 +0000 2020
649,"NYダウ反落で始まる　一時400ドル超安、トランプ氏陽性で
https://t.co/j9I0l6JIwT",242,180,1312024266968190976,nikkei,Fri Oct 02 13:38:56 +0000 2020
653,"ホームセンター大手のDCMホールディングスが同業の島忠をTOB（株式公開買い付け）で完全子会社化します。投資額は最大で1600億円程度。単純合算の売上高は約5700億円と、カインズを上回り業界最大手になります。
https://t.co/MDRTmz05E8",321,178,1312012174848593922,nikkei,Fri Oct 02 12:50:53 +0000 2020
655,"ホンダが自動車レースの最高峰F1から2021年シーズンを最後に撤退します。研究開発の負担が増すなか、電動車などの次世代技術に経営資源を振り向けます。
https://t.co/rhvgmJTLFk",471,300,1312003291350478848,nikkei,Fri Oct 02 12:15:35 +0000 2020
656,"公務員ボーナス引き下げ勧告へ　人事院、10年ぶり
https://t.co/uCfBZDwdpI",503,257,1312000096158928896,nikkei,Fri Oct 02 12:02:53 +0000 2020
660,"丸井グループが「池袋マルイ」を2021年8月に閉店。1952年に開業し若者の多い繁華街に立地する主力店舗でしたが、売り上げが伸び悩んでいました。
https://t.co/EuwGIvEGHr",573,487,1311980136233828352,nikkei,Fri Oct 02 10:43:34 +0000 2020
664,"トランプ大統領が、メラニア大統領夫人とともに新型コロナウイルスに感染したと明らかにしました。コロナへの危機管理の不備が露呈し、11月3日に迫ったアメリカ大統領選挙に向けた選挙活動にも影響しそうです。
https://t.co/L6g3w2J2TA",186,109,1311967523320012800,nikkei,Fri Oct 02 09:53:27 +0000 2020
665,"JFEスチールが一時休止していた福山「第4高炉」を9月に再稼働したのに続き、日本製鉄も君津「第2高炉」を2020年内に再稼働へ。国内の注文が増え、生産が一部回復し始めました。
#日経イブニングスクープ
https://t.co/qP526YzmSl",345,165,1311961644042420227,nikkei,Fri Oct 02 09:30:05 +0000 2020
666,"日本製鉄、高炉1基を年内再稼働へ　車など需要戻る
https://t.co/WSRJqpn6Bg",198,79,1311954815707095040,nikkei,Fri Oct 02 09:02:57 +0000 2020
668,"ホンダ、F1撤退へ
https://t.co/qr19NneCw4",2130,1941,1311944247038275584,nikkei,Fri Oct 02 08:20:57 +0000 2020
673,"【日経特報】ＤＣＭ、島忠を完全子会社化へ　最大1800億円でTOB
https://t.co/KylrqLq1KL",218,158,1311913290189078528,nikkei,Fri Oct 02 06:17:57 +0000 2020
674,"NYダウ平均先物一時500ドル超安　トランプ氏コロナ陽性で
https://t.co/Tf4uNN7xsB",435,441,1311899958161764352,nikkei,Fri Oct 02 05:24:58 +0000 2020
675,"トランプ氏、新型コロナに感染
https://t.co/9Un6Vd7Zwj",1978,1853,1311894647808040961,nikkei,Fri Oct 02 05:03:52 +0000 2020
678,"池袋マルイ、21年8月閉店　静岡マルイも同年3月に
https://t.co/JcM9mLevaA",1493,1776,1311880799893954560,nikkei,Fri Oct 02 04:08:50 +0000 2020
681,"学術会議人事、首相の意向反映せず　官房長官
https://t.co/KMUJhvqt80",364,323,1311876532449599489,nikkei,Fri Oct 02 03:51:53 +0000 2020
686,"トランプ氏の側近、コロナ感染　大統領専用機に搭乗
https://t.co/OWjVqGnzqs",304,286,1311869757780451329,nikkei,Fri Oct 02 03:24:58 +0000 2020
710,"度重なる商号変更や業態転換。帳簿上8億円あるはずの現金が実際には50万円。最後は監査報酬の一部を払えず……。ジャスダック上場企業Nutsの破産劇を振り返ります。
https://t.co/uzxTEawOuU",276,131,1311792404412993538,nikkei,Thu Oct 01 22:17:35 +0000 2020
716,"ローンに頼らず住宅を買える人たちが「逆ざや」目当てで借りるケースも。低金利のなか住宅ローン控除率1%の妥当性を会計検査院が問題視しており、政府内で見直し論も出ています。
https://t.co/2D5FQIwDse",379,175,1311787938796232711,nikkei,Thu Oct 01 21:59:51 +0000 2020
718,"「切り替えがきちんと動作するか、頻繁にテストしなければならない。残念ながら東証の怠慢と言わざるをえない」。システム障害による売買の終日停止は、バックアップが機能しなかったことが主因でした。
https://t.co/vS0tBzeMNs",581,330,1311785485493252096,nikkei,Thu Oct 01 21:50:06 +0000 2020
720,"欧米先進国ではシステム障害があっても当日中に取引を再開するのが大半。日本株の売買をほぼ独占する東証の終日売買停止は、日本の金融市場の根幹を大きく揺るがしました。
https://t.co/NdEOJVjvxr",259,109,1311774356125757440,nikkei,Thu Oct 01 21:05:52 +0000 2020
722,"H&amp;M、21年に250店舗閉鎖へ　ネット通販強化
https://t.co/Ju87UnDEaz",388,204,1311771583933947904,nikkei,Thu Oct 01 20:54:51 +0000 2020
737,"「買収から3カ月で黒字化した」。シャープが東芝から傘下に収めたダイナブック。親会社・鴻海との共同調達や低価格パソコンの投入で赤字続きから一転。上場も視野に入れます。
https://t.co/Ps4l3Wf6Rq",254,91,1311670440130117632,nikkei,Thu Oct 01 14:12:57 +0000 2020
739,"東証、3兆円の取引機会失う　売買停止で
https://t.co/j2mlUAeXEz",468,197,1311666408439201795,nikkei,Thu Oct 01 13:56:56 +0000 2020
741,"東証売買停止、バックアップに不備　メモリー故障が発端
https://t.co/cpv4jaTDwy",434,287,1311659344765755394,nikkei,Thu Oct 01 13:28:51 +0000 2020
743,"三井不動産が木造建築として国内最高層となる地上17階建て、高さ約70メートルの木造オフィスビルを東京・日本橋で計画。燃えにくい木材や、木と鉄筋コンクリートを組み合わせた特殊な建築技術を活用します。
https://t.co/LoSxMoW8sy",786,226,1311656685648441344,nikkei,Thu Oct 01 13:18:17 +0000 2020
749,"石原さとみさんが結婚へ　男性会社員と年内に
https://t.co/05glo2yGoW",774,207,1311639483251474432,nikkei,Thu Oct 01 12:09:56 +0000 2020
752,"武田薬品の大衆薬子会社、武田コンシューマーヘルスケアの社名が「アリナミン製薬」になる見通しに。投資ファンドへの売却に伴い「武田」を使わず、主力商品名を冠することで知名度とブランド力を生かします。
https://t.co/XrOoPS4RSt",260,156,1311631467626233856,nikkei,Thu Oct 01 11:38:05 +0000 2020
753,"Google（グーグル）がオフィスビル4棟＋住居用ビル6棟を建設。従業員が職住近接で働けるようにし、1850戸のうち20%は「手の届く住居」として地元に供給。整備計画の背景を探ります。
https://t.co/TJQOb2ajpD",321,93,1311627823476551681,nikkei,Thu Oct 01 11:23:36 +0000 2020
755,"富士通、「迷惑かけおわび」　東証のシステム障害受けて
https://t.co/sywGcW4Q7Z",236,144,1311624124951793665,nikkei,Thu Oct 01 11:08:54 +0000 2020
756,"東証、2日の売買は通常通り開始と発表
https://t.co/iyXc2DIdwW",451,267,1311619834644373504,nikkei,Thu Oct 01 10:51:51 +0000 2020
758,"「売買を再開するには再起動が必要だった。投資家や市場参加者に相当の混乱が生じることが想定され、終日売買停止に至った」。東京証券取引所（東証）がシステム障害による売買停止について記者会見しました。

東証「2日の売買実施、きょう1… https://t.co/Vxc1BaYR2l",187,100,1311603764999094275,nikkei,Thu Oct 01 09:48:00 +0000 2020
763,"男性の育休、会社に推奨義務　厚労省が法改正検討
https://t.co/3vfN1LWOdt",196,62,1311592938166652928,nikkei,Thu Oct 01 09:04:59 +0000 2020
764,"お酒で乳がんリスクが1.5倍　日本人3万人調査で判明
https://t.co/xRZlGCVLEt",618,351,1311590152062468097,nikkei,Thu Oct 01 08:53:55 +0000 2020
779,"東証、システム障害の原因「機器故障」と説明
https://t.co/829wfscAwq",373,373,1311523718418448384,nikkei,Thu Oct 01 04:29:56 +0000 2020
781,"東証トラブル、私設取引に注文流入　レオパレス急騰
https://t.co/cGz662hyq3",216,128,1311514399618654208,nikkei,Thu Oct 01 03:52:54 +0000 2020
782,"官房長官、東証システム障害「大変遺憾」
https://t.co/LLAPgV1GaE",276,110,1311504099137863680,nikkei,Thu Oct 01 03:11:58 +0000 2020
783,"東証、終日売買停止　システム障害で初
https://t.co/DIuQpThqt2",2260,2499,1311500546591793152,nikkei,Thu Oct 01 02:57:51 +0000 2020
800,「無意識に性別を前提とする言葉を使っていた」。日本航空（JAL）が機内や空港での「ladies and gentlemen」の英語アナウンスを廃止し、「all passengers」「everyone」などジェンダーに中立的な表現… https://t.co/vBdbSYC5df,2902,1455,1311487777821929473,nikkei,Thu Oct 01 02:07:07 +0000 2020
804,"東証売買停止 市場関係者「朝から何もできない」
https://t.co/9iWyisQZ8l",539,420,1311481441188864000,nikkei,Thu Oct 01 01:41:56 +0000 2020
805,"東京証券取引所（東証）で株価など相場情報の配信に障害が発生し、取引開始から全ての銘柄で売買を停止。株式売買の基幹システム「アローヘッド」は富士通が設計・開発し、2019年11月に新システムに刷新しました。
https://t.co/x2nwStBIGV",1388,1410,1311473377652211713,nikkei,Thu Oct 01 01:09:53 +0000 2020
806,"富士通も「状況を確認中」、東証システム障害で
https://t.co/OAIKCJc9aB",799,618,1311469593110609922,nikkei,Thu Oct 01 00:54:51 +0000 2020
809,"東証、障害で相対取引の売買も停止　大取の先物は通常稼働
https://t.co/ld3ec3mz4d",184,201,1311461035266633728,nikkei,Thu Oct 01 00:20:51 +0000 2020
811,"東証でシステム障害、9時から全銘柄の売買停止
https://t.co/LGBn68hyGi",943,1170,1311456510753480705,nikkei,Thu Oct 01 00:02:52 +0000 2020
813,"東証、障害に伴い全銘柄の売買停止　復旧は未定
https://t.co/a1uqDJCcjw",1909,2326,1311455274037723137,nikkei,Wed Sep 30 23:57:57 +0000 2020
823,"第三のビールは350ml缶で9.8円の増税。たばこ増税でJTは一部を除き1箱50円値上げ。「GoToトラベル」が東京発着も対象に。NHKが受信料を引き下げ。10月1日からの変更点をまとめました。
https://t.co/Lm6Tj3ScO7",311,240,1311427438455517184,nikkei,Wed Sep 30 22:07:21 +0000 2020
825,"河野行革相、ハンコ「大半廃止できそう」　各省が回答
https://t.co/OGUi6rpDbw",455,118,1311420149967224833,nikkei,Wed Sep 30 21:38:23 +0000 2020
827,"トヨタ労使が一律の定期昇給をなくし、個人の評価に重きを置く制度を2021年1月から導入することで合意。成果主義シフトは、横並びや年功序列を前提としてきた日本の製造業の賃上げ議論に影響を与えそうです。
https://t.co/ehaRO3dKSQ",695,370,1311410088419221505,nikkei,Wed Sep 30 20:58:24 +0000 2020
837,"ドイツ、5Gでファーウェイ制限　現地報道
https://t.co/u5r7t7WGoF",192,93,1311345297780543488,nikkei,Wed Sep 30 16:40:57 +0000 2020
846,"「（エアアジア・ジャパンは）事業を終了する」。マレーシアの格安航空会社（LCC）、エアアジアが日本事業からの撤退を決めました。新型コロナによる航空需要の減少が背景です。
https://t.co/U3jpBFOh6l",411,357,1311297438502850561,nikkei,Wed Sep 30 13:30:46 +0000 2020
847,"エアアジア、日本事業から撤退　航空需要減少で
https://t.co/d1ruApWTZH",466,199,1311295213663477760,nikkei,Wed Sep 30 13:21:56 +0000 2020
850,"京王電鉄が平日の有料座席指定列車「京王ライナー」を増便します。密集状態を回避するニーズが高まっており、列車の選択肢を増やします。
https://t.co/FYiZDVmllX",197,77,1311283263466504192,nikkei,Wed Sep 30 12:34:27 +0000 2020
854,"パナソニックが通年採用を開始、海外留学者など配慮
https://t.co/ihaOAYRa74",265,77,1311262995226402819,nikkei,Wed Sep 30 11:13:54 +0000 2020
856,"婚礼大手のワタベウェディングが全直営店の約3分の1を閉鎖へ。120人程度の希望退職も募ります。今後は東名阪の主要都市に注力し、オンライン接客を強化します。
https://t.co/4SRrJUiyYw",242,171,1311255804234924032,nikkei,Wed Sep 30 10:45:20 +0000 2020
861,"楽天が総額1000億円の劣後特約付き社債を発行へ。次世代通信規格「5G」などへの投資に使います。劣後債は信用格付けが悪化しにくい特徴があります。
#日経イブニングスクープ
https://t.co/XdguztxUE9",219,93,1311232340786655234,nikkei,Wed Sep 30 09:12:06 +0000 2020
864,"楽天が劣後債1000億円　5G投資へ財務強固に
https://t.co/dRTIlP7taN",206,70,1311229512718327809,nikkei,Wed Sep 30 09:00:51 +0000 2020
866,"在宅勤務で株デイトレ　コロナ新常態、個人に勢い
https://t.co/hcMeLB5jyk",310,119,1311205122702102528,nikkei,Wed Sep 30 07:23:56 +0000 2020
869,"住友生命、2000人配置転換　事務から営業や新規事業に
https://t.co/Fr3EODBqEW",209,127,1311178424694628354,nikkei,Wed Sep 30 05:37:51 +0000 2020
871,"【日経特報】レオパレス、米ファンドが支援　債務超過解消へ
https://t.co/kcQXmD8jhU",806,615,1311172632708956160,nikkei,Wed Sep 30 05:14:50 +0000 2020
879,"トランプ氏とバイデン氏による初のテレビ討論会が終了、CNNテレビの司会者は「史上最もカオスな討論会」と感想を述べました。アメリカ大統領選挙・討論会ドキュメントです。
https://t.co/KZK5R5MOAp https://t.co/umVs4t0Qcu",763,483,1311136151697317890,nikkei,Wed Sep 30 02:49:52 +0000 2020
891,"トランプ氏が途中で割り込む場面が相次ぎ、議論は混乱気味です。司会者がたびたび「質問させてください」などと呼びかけています。
#アメリカ大統領選挙
https://t.co/llNVTB2259 https://t.co/x8vRiSd08F",577,330,1311117520179474432,nikkei,Wed Sep 30 01:35:50 +0000 2020
900,"楽天の5G携帯、月2980円できょう開始　大手の半額以下
https://t.co/mfR3rpcoHg",622,273,1311094122590076928,nikkei,Wed Sep 30 00:02:52 +0000 2020
903,"1721市区町村のテレワーク導入率は3%。情報流出を恐れルール整備の手間を嫌い、お金もない。自治体のテレワークを阻害している構図です。こんな中、11月にも実証実験が始まります。
https://t.co/Rmicg3iFdD",215,101,1311085148029546496,nikkei,Tue Sep 29 23:27:12 +0000 2020
915,"米ディズニー、2万8000人を削減　新型コロナで休園続き
https://t.co/2MTAuqi8eF",261,193,1311066465328537605,nikkei,Tue Sep 29 22:12:58 +0000 2020
917,"「行政手続きで押印しなくて済むようにすることは反対しないが、ハンコに対する不当な評価はごめん被りたい」「ハンコが悪者のような言い方は不見識で迷惑」。印鑑生産県、山梨の長崎幸太郎知事が語りました。
https://t.co/tDhctu3NGT",290,91,1311060703156019203,nikkei,Tue Sep 29 21:50:04 +0000 2020
918,"郵政、ゆうちょ株で減損　2.9兆円の可能性
https://t.co/R3Sc7wnPdY",232,124,1311055117362163712,nikkei,Tue Sep 29 21:27:52 +0000 2020
919,"ワタミが女性社員に残業代の一部を支払っていなかったとして、高崎労働基準監督署から是正勧告。この社員は弁当の定期宅配（宅食）の営業所長で、長時間労働が原因とみられる精神疾患を発症し休職しています。
https://t.co/DI3nd5GeDx",485,333,1311054704911290369,nikkei,Tue Sep 29 21:26:14 +0000 2020
925,"JPモルガン、制裁金最大の960億円　貴金属取引で不正
https://t.co/1LRGY7SyVz",247,107,1311025175488376832,nikkei,Tue Sep 29 19:28:54 +0000 2020
944,"第一勧業と富士、日本興業の3銀行が統合し、日本初の金融持ち株会社「みずほHD」が発足して20年。三菱UFJや三井住友に比べノンバンク分野の弱さが収益力の課題になっています。

みずほ、見果てぬ夢の「世界五指」　非銀行成長見劣り… https://t.co/6FQyjN3212",191,67,1310905952418365445,nikkei,Tue Sep 29 11:35:09 +0000 2020
953,"「高すぎる」との批判がある銀行間の送金手数料。送金額が少額になるほど安くする料金体系を2021年夏にも導入し、個人客や法人が支払う振込手数料も現状より安くなりそうです。#日経イブニングスクープ

振込手数料を値下げへ　銀行間送… https://t.co/lkrA3RNfbf",338,185,1310874481053675522,nikkei,Tue Sep 29 09:30:05 +0000 2020
954,"振込手数料を値下げへ　銀行間送金、少額ほど安く
https://t.co/PQQexVdSg3",334,134,1310869130883424256,nikkei,Tue Sep 29 09:08:50 +0000 2020
962,"NTT、ドコモ完全子会社化を正式発表　4.2兆円でTOB
https://t.co/7CibSXo2Ny",374,184,1310834182667538433,nikkei,Tue Sep 29 06:49:57 +0000 2020
964,"NTTとドコモ、午後3時から記者会見
https://t.co/ynO5YQP7ik",183,81,1310820577087610880,nikkei,Tue Sep 29 05:55:54 +0000 2020
969,"NTTドコモを完全子会社化するNTTに対し、三菱UFJ銀行と三井住友銀行、みずほ銀行などが総額4兆円以上の協調融資。邦銀によるものではこれまでで最大規模になりそうです。
https://t.co/lQtILxeF08",474,273,1310786314044952577,nikkei,Tue Sep 29 03:39:45 +0000 2020
971,"東京都が新型コロナによる鉄道利用者の減少を受け、都営地下鉄で時間帯別運賃の導入を検討する方針。実質的な値上げになる可能性もあります。
https://t.co/nUQLYyBaJP",407,437,1310781500883980293,nikkei,Tue Sep 29 03:20:37 +0000 2020
976,"がん「光免疫療法」年内にも使用可能　楽天メディカル
https://t.co/kzReOCViL2",2492,1279,1310769729968025602,nikkei,Tue Sep 29 02:33:51 +0000 2020
987,"「改革意欲が薄く、グループ戦略から取り残されていた」。主力の携帯通信の国内市場が頭打ちで、次の成長戦略がみえなかったドコモ。NTTが完全子会社化に動きます。
https://t.co/VqrDK0cC91",201,81,1310739385327980544,nikkei,Tue Sep 29 00:33:16 +0000 2020
1000,"NTTが上場子会社NTTドコモを完全子会社にします。一般株主が持つ3割強の株式を公開買い付けで取得。投資額は4兆円超とみられ、国内企業へのTOBとして過去最大になります。#日経特報
https://t.co/bhhiUIFQe7",454,279,1310709812733378560,nikkei,Mon Sep 28 22:35:45 +0000 2020
1015,"第一生命、外国株は全てESG運用　4000億円投資
https://t.co/W6o0wQhn4J",206,56,1310613988976148482,nikkei,Mon Sep 28 16:14:59 +0000 2020
1017,"【日経特報】ＮＴＴ、ドコモを完全子会社化　５Ｇで成長戦略
https://t.co/vENTqrrRGz",4869,4052,1310595099420631041,nikkei,Mon Sep 28 14:59:56 +0000 2020
1030,"AI開発ビール、即日完売　4つの世代を色や味で表現
https://t.co/tL2nnAORI8",324,109,1310524898968657921,nikkei,Mon Sep 28 10:20:58 +0000 2020
1036,"年末調整用ソフト、国税庁が来月から提供
https://t.co/lEEZBao64F",256,137,1310516340143214593,nikkei,Mon Sep 28 09:46:58 +0000 2020
1038,"会社員などの年末調整手続きが2020年分からインターネットを利用してできるようになります。国税庁は「年調ソフト」提供を10月から始めます。
https://t.co/lVVPh4fPdo",663,375,1310510328300679168,nikkei,Mon Sep 28 09:23:05 +0000 2020
1039,"海外への渡航中止勧告、段階的に解除へ。オーストラリア、ニュージーランド、ベトナムなど10以上の国・地域がまず候補となる見通し。相手国の入国制限撤廃につなげます。
#日経イブニングスクープ #新型コロナ
https://t.co/ePac40Jqp9",322,346,1310509097029165059,nikkei,Mon Sep 28 09:18:11 +0000 2020
1041,"配達員が事故でけがをした場合、医療見舞金の上限を50万円に増額、手術代に最大7万5千円を給付。ウーバーイーツジャパンが従来の労災制度では難しかった補償を手厚くします。
https://t.co/gQmJGtQRYs",259,101,1310507048052948993,nikkei,Mon Sep 28 09:10:02 +0000 2020
1055,"安倍前首相「菅氏、ずいぶん前から後継資格者」
https://t.co/7laKmSl0Vc",250,69,1310411620183547904,nikkei,Mon Sep 28 02:50:51 +0000 2020
1056,"ダルビッシュ8勝で最多勝、日本選手初　大リーグタイトル確定
https://t.co/8teZmGgHfu",217,54,1310409994198822919,nikkei,Mon Sep 28 02:44:23 +0000 2020
1064,"非公認記録ながらフルマラソンで人類初の2時間切りが実現した。
選手の足元を飾ったのはナイキの厚底シューズだ。
上級者ほど薄底を履くという常識を覆したナイキのイノベーションとは。
#日経STORY
厚底革命 シューズにかける(1)
https://t.co/gjb9sdQoi2",275,77,1310403849413365761,nikkei,Mon Sep 28 02:19:58 +0000 2020
1068,"トランプ米大統領が過去15年間に10年分の所得税を納めていなかったと米紙報道。トランプ氏はバイデン前副大統領との第1回テレビ討論会を控えています。
https://t.co/4a56keFqf9",238,242,1310376275219898368,nikkei,Mon Sep 28 00:30:24 +0000 2020
1073,"トランプ氏、10年間所得税納めず　米紙報道
https://t.co/6VeOLyzZIJ",958,774,1310356259887960065,nikkei,Sun Sep 27 23:10:52 +0000 2020
1075,"郊外のマンションや戸建て住宅の販売が上向き始めました。在宅でのテレワーク移行に伴い、「都心」「駅近」より、「広さ」「快適さ」を求める傾向が表れています。
https://t.co/OrI2Z7iVJe",286,86,1310352684965400577,nikkei,Sun Sep 27 22:56:39 +0000 2020
1086,"スーパーのサミット、21年の正月三が日を休業
https://t.co/fAnY6iOWrV",1691,584,1310297385029910528,nikkei,Sun Sep 27 19:16:55 +0000 2020
1088,"ドイツで週休3日案　労組の提案契機、雇用維持
https://t.co/0Hd0Fzlsei",687,339,1310285827973341184,nikkei,Sun Sep 27 18:30:59 +0000 2020
1091,"マンション、コロナ禍で崩れる「都心・駅近」神話
https://t.co/g1OuATmVH8",290,117,1310271211662798849,nikkei,Sun Sep 27 17:32:55 +0000 2020
1097,"老朽インフラ 5割が未修繕　高まる危険、費用増加も
https://t.co/dKhmPTfqTp",345,216,1310229450856910855,nikkei,Sun Sep 27 14:46:58 +0000 2020
1099,"「8月までの集計で延べ1340万人が利用し、新型コロナに感染したのは十数人との報告だった」。国内旅行の需要喚起策「GoToトラベル」の意義を菅義偉首相が強調しました。
https://t.co/d9WmriuK4i",612,181,1310213785337114625,nikkei,Sun Sep 27 13:44:43 +0000 2020
1100,"菅義偉政権の発足後、日本と中国の高官が直接対話する最初の機会に。王毅外相が10月に来日し、茂木敏充外相と会談する調整に入りました。菅首相との面会も検討します。
https://t.co/mSHk1d3EPd",234,132,1310207009111801857,nikkei,Sun Sep 27 13:17:48 +0000 2020
1103,"エーザイ、認知症薬22年度に申請へ　脳神経の減少抑制
https://t.co/vxLfLya3LQ",537,176,1310198775189827584,nikkei,Sun Sep 27 12:45:04 +0000 2020
1110,"「衝動買いが砂糖の大量摂取につながっている」。アメリカのカリフォルニア州バークリーの市議会が、砂糖を多く使ったお菓子や飲み物をスーパーのレジ脇に並べることを禁じる条例案を可決しました。
https://t.co/5p3OjSeu8d",205,105,1310189970439757825,nikkei,Sun Sep 27 12:10:05 +0000 2020
1114,"日本の個人マネー1.6兆円、世界株投信へ　18月
https://t.co/tfGuHbXiGW",205,85,1310182218141184012,nikkei,Sun Sep 27 11:39:17 +0000 2020
1117,"EV競争、電池が主役　テスラは3年後に260万円新型車
https://t.co/uzzfl1WTt2",340,96,1310167262867976192,nikkei,Sun Sep 27 10:39:51 +0000 2020
1126,"キオクシア（旧東芝メモリ）が10月6日の東証上場を延期する方針。時価総額1.5兆円超と2020年最大のIPOになる見通しでしたが、アメリカのHuawei（ファーウェイ）取引規制が響きました。
https://t.co/WqLVs2FPnC",356,213,1310109198731149312,nikkei,Sun Sep 27 06:49:08 +0000 2020
1127,"キオクシア、上場延期へ　米のファーウェイ規制影響
https://t.co/VkKerWZVIR",323,220,1310086476089028608,nikkei,Sun Sep 27 05:18:50 +0000 2020
1131,"84歳のデイトレーダー　グロース・逆張りを徹底
https://t.co/gUbvYaZpF9",656,134,1310061313884708865,nikkei,Sun Sep 27 03:38:51 +0000 2020
1140,"俳優の竹内結子さん（40）が自宅でぐったりしているのを同居の家族が見つけ、その後死亡が確認されました。現場の状況から自殺とみられます。
https://t.co/FMO1j5pUGP",1915,1455,1310029147629137920,nikkei,Sun Sep 27 01:31:02 +0000 2020
1142,"新型コロナが重症化した人の約1割に、ウイルスを攻撃する免疫物質を無力にする特殊な抗体。ウイルスの増殖を抑えきれず、過剰な炎症反応に。ロックフェラー大学などの国際共同研究チームが発見しました。
https://t.co/gS6cFNI57K",692,433,1310007774563233792,nikkei,Sun Sep 27 00:06:06 +0000 2020
1146,"料理上手は愛情上手　森高千里さんの「食の履歴書」
https://t.co/v4211OHB6i",277,63,1309992130618601473,nikkei,Sat Sep 26 23:03:57 +0000 2020
1150,"「会社で感染者が出た。明日来て」。依頼はいつも急。「大切なのは作業後の服の脱ぎ方」。時に家族にも向けられる偏見の目。新型コロナの消毒にあたる特殊清掃業者を追いました。
https://t.co/wcfKG5dTGd",221,90,1309978989432311808,nikkei,Sat Sep 26 22:11:43 +0000 2020
1151,"半沢直樹原作の池井戸氏「見せつけられた役者の底力」
https://t.co/rYsDWpax30",291,87,1309974007484018689,nikkei,Sat Sep 26 21:51:56 +0000 2020
1152,"「裏バイト募集」「強盗がこれほど頻発するのは異常だ」――。「ガスの点検です」などと高齢者宅に押し入って粘着テープで縛り上げ、現金が入った財布を強奪。各地で相次ぐ侵入強盗の手口や注意点を探ります。
https://t.co/c0JwatIihv",701,690,1309971318280982528,nikkei,Sat Sep 26 21:41:15 +0000 2020
1155,"テナントの減少で来店客が減り、またテナントが撤退して商業施設の競争力が落ちる悪循環。コロナの打撃で16月はアパレルや外食を中心に1140店が純減、空洞化が進んでいます。

テナント1140店純減　モールに迫る空洞化の足音… https://t.co/x9IZUHwcAk",236,130,1309962079240171521,nikkei,Sat Sep 26 21:04:32 +0000 2020
1158,"国内消費のマグマ動くか　家計現預金、3カ月で30兆円増
https://t.co/1i9piGe3um",192,104,1309949612048838656,nikkei,Sat Sep 26 20:14:59 +0000 2020
1162,"実測「全館24時間冷房」　電気代は意外と安い
https://t.co/pU5K2ULS2S",200,76,1309946072815431680,nikkei,Sat Sep 26 20:00:56 +0000 2020
1163,"スヌーピー生誕70年　邦訳の谷川俊太郎さんが語る愛
https://t.co/amNmjnbH5Q",240,61,1309939523007074305,nikkei,Sat Sep 26 19:34:54 +0000 2020
1172,"商人は客に寄り添う　「出社が基本」伊藤忠・鈴木社長
https://t.co/uxAks83ipE",511,144,1309873611944067072,nikkei,Sat Sep 26 15:13:00 +0000 2020
1174,"食べ物の「3秒ルール」はOK？　科学的に検証すると
https://t.co/vF72xXS21q",192,87,1309869069709918208,nikkei,Sat Sep 26 14:54:57 +0000 2020
1176,"コロナは「再感染」ある　米国や香港で事例確認の論文
https://t.co/f4W6NYqSOn",351,265,1309864778744000512,nikkei,Sat Sep 26 14:37:54 +0000 2020
1178,"「トランプ大統領はよく『短期的には北朝鮮、中長期的には中国が問題だ』と言っていた」。日米同盟強化の一方、やり残したことも。安倍晋三前首相が7年8カ月を振り返りました。
https://t.co/jcpPRdEqKl",205,73,1309853157661585409,nikkei,Sat Sep 26 13:51:43 +0000 2020
1179,"グルメ杵屋が、うどん店「杵屋」、そば店「そじ坊」など直営80店程度を順次閉店します。FCを含む全443店の約2割に相当する規模で、新型コロナ下の外出自粛で客足の回復が見込めないと判断しました。
#新型コロナ #COVID19
https://t.co/bOjhR5NGcX",566,655,1309849525243252736,nikkei,Sat Sep 26 13:37:17 +0000 2020
1185,"企業ブランド評価、アップルとソニー首位　3位ヤマト
https://t.co/7GLElcqFAO",190,46,1309836387760377857,nikkei,Sat Sep 26 12:45:05 +0000 2020
1188,"明治安田生命、所属は東京本社で職場が地方　6000人対象
https://t.co/EsVUkt8i5J",215,89,1309832952134668288,nikkei,Sat Sep 26 12:31:25 +0000 2020
1190,"コロナ禍、お寺も経営難　法要激減で「廃寺の危機」
https://t.co/etOwXrqzGI",283,184,1309825289237614592,nikkei,Sat Sep 26 12:00:58 +0000 2020
1193,"携帯料金下げ「1割程度では改革にならない」　総務相
https://t.co/3bLpm9W3QF",299,101,1309822695211753474,nikkei,Sat Sep 26 11:50:40 +0000 2020
1195,"資生堂、ＡＩで肌の構造を３Ｄ解析　化粧品に活用
https://t.co/PtnGu2yzEs",219,50,1309817302477660161,nikkei,Sat Sep 26 11:29:14 +0000 2020
1196,"慣用句「敷居が高い」や「浮足立つ」を本来の意味ではなく、新しく浸透した意味で捉えている人が半数超。「国語が乱れていると思う」は66.1%と、20年前から19.7ポイント減。国語に関する文化庁の世論調査です。

高級すぎて「敷居高… https://t.co/5rG2N2SFhT",332,183,1309809961627725829,nikkei,Sat Sep 26 11:00:04 +0000 2020
