Unnamed: 0,text,like,retweet,id,user,created_at
722,"H&amp;M、21年に250店舗閉鎖へ　ネット通販強化
https://t.co/Ju87UnDEaz",388,204,1311771583933947904,nikkei,Thu Oct 01 20:54:51 +0000 2020
739,"東証、3兆円の取引機会失う　売買停止で
https://t.co/j2mlUAeXEz",468,197,1311666408439201795,nikkei,Thu Oct 01 13:56:56 +0000 2020
741,"東証売買停止、バックアップに不備　メモリー故障が発端
https://t.co/cpv4jaTDwy",434,287,1311659344765755394,nikkei,Thu Oct 01 13:28:51 +0000 2020
743,"三井不動産が木造建築として国内最高層となる地上17階建て、高さ約70メートルの木造オフィスビルを東京・日本橋で計画。燃えにくい木材や、木と鉄筋コンクリートを組み合わせた特殊な建築技術を活用します。
https://t.co/LoSxMoW8sy",786,226,1311656685648441344,nikkei,Thu Oct 01 13:18:17 +0000 2020
749,"石原さとみさんが結婚へ　男性会社員と年内に
https://t.co/05glo2yGoW",774,207,1311639483251474432,nikkei,Thu Oct 01 12:09:56 +0000 2020
752,"武田薬品の大衆薬子会社、武田コンシューマーヘルスケアの社名が「アリナミン製薬」になる見通しに。投資ファンドへの売却に伴い「武田」を使わず、主力商品名を冠することで知名度とブランド力を生かします。
https://t.co/XrOoPS4RSt",260,156,1311631467626233856,nikkei,Thu Oct 01 11:38:05 +0000 2020
755,"富士通、「迷惑かけおわび」　東証のシステム障害受けて
https://t.co/sywGcW4Q7Z",236,144,1311624124951793665,nikkei,Thu Oct 01 11:08:54 +0000 2020
756,"東証、2日の売買は通常通り開始と発表
https://t.co/iyXc2DIdwW",451,267,1311619834644373504,nikkei,Thu Oct 01 10:51:51 +0000 2020
764,"お酒で乳がんリスクが1.5倍　日本人3万人調査で判明
https://t.co/xRZlGCVLEt",618,351,1311590152062468097,nikkei,Thu Oct 01 08:53:55 +0000 2020
768,"東証社長「あす売買再開できるよう準備」 会見タイムライン
https://t.co/IB8g266h7m",177,116,1311573498846945280,nikkei,Thu Oct 01 07:47:44 +0000 2020
779,"東証、システム障害の原因「機器故障」と説明
https://t.co/829wfscAwq",373,373,1311523718418448384,nikkei,Thu Oct 01 04:29:56 +0000 2020
781,"東証トラブル、私設取引に注文流入　レオパレス急騰
https://t.co/cGz662hyq3",216,128,1311514399618654208,nikkei,Thu Oct 01 03:52:54 +0000 2020
782,"官房長官、東証システム障害「大変遺憾」
https://t.co/LLAPgV1GaE",276,110,1311504099137863680,nikkei,Thu Oct 01 03:11:58 +0000 2020
783,"東証、終日売買停止　システム障害で初
https://t.co/DIuQpThqt2",2260,2499,1311500546591793152,nikkei,Thu Oct 01 02:57:51 +0000 2020
800,「無意識に性別を前提とする言葉を使っていた」。日本航空（JAL）が機内や空港での「ladies and gentlemen」の英語アナウンスを廃止し、「all passengers」「everyone」などジェンダーに中立的な表現… https://t.co/vBdbSYC5df,2902,1455,1311487777821929473,nikkei,Thu Oct 01 02:07:07 +0000 2020
804,"東証売買停止 市場関係者「朝から何もできない」
https://t.co/9iWyisQZ8l",539,420,1311481441188864000,nikkei,Thu Oct 01 01:41:56 +0000 2020
805,"東京証券取引所（東証）で株価など相場情報の配信に障害が発生し、取引開始から全ての銘柄で売買を停止。株式売買の基幹システム「アローヘッド」は富士通が設計・開発し、2019年11月に新システムに刷新しました。
https://t.co/x2nwStBIGV",1388,1410,1311473377652211713,nikkei,Thu Oct 01 01:09:53 +0000 2020
806,"富士通も「状況を確認中」、東証システム障害で
https://t.co/OAIKCJc9aB",799,618,1311469593110609922,nikkei,Thu Oct 01 00:54:51 +0000 2020
808,"名証も売買停止、システム障害で　再開未定
https://t.co/6yNJGa49gV",119,137,1311461036252299264,nikkei,Thu Oct 01 00:20:51 +0000 2020
809,"東証、障害で相対取引の売買も停止　大取の先物は通常稼働
https://t.co/ld3ec3mz4d",184,201,1311461035266633728,nikkei,Thu Oct 01 00:20:51 +0000 2020
811,"東証でシステム障害、9時から全銘柄の売買停止
https://t.co/LGBn68hyGi",943,1170,1311456510753480705,nikkei,Thu Oct 01 00:02:52 +0000 2020
813,"東証、障害に伴い全銘柄の売買停止　復旧は未定
https://t.co/a1uqDJCcjw",1909,2326,1311455274037723137,nikkei,Wed Sep 30 23:57:57 +0000 2020
823,"第三のビールは350ml缶で9.8円の増税。たばこ増税でJTは一部を除き1箱50円値上げ。「GoToトラベル」が東京発着も対象に。NHKが受信料を引き下げ。10月1日からの変更点をまとめました。
https://t.co/Lm6Tj3ScO7",311,240,1311427438455517184,nikkei,Wed Sep 30 22:07:21 +0000 2020
825,"河野行革相、ハンコ「大半廃止できそう」　各省が回答
https://t.co/OGUi6rpDbw",455,118,1311420149967224833,nikkei,Wed Sep 30 21:38:23 +0000 2020
827,"トヨタ労使が一律の定期昇給をなくし、個人の評価に重きを置く制度を2021年1月から導入することで合意。成果主義シフトは、横並びや年功序列を前提としてきた日本の製造業の賃上げ議論に影響を与えそうです。
https://t.co/ehaRO3dKSQ",695,370,1311410088419221505,nikkei,Wed Sep 30 20:58:24 +0000 2020
846,"「（エアアジア・ジャパンは）事業を終了する」。マレーシアの格安航空会社（LCC）、エアアジアが日本事業からの撤退を決めました。新型コロナによる航空需要の減少が背景です。
https://t.co/U3jpBFOh6l",411,357,1311297438502850561,nikkei,Wed Sep 30 13:30:46 +0000 2020
847,"エアアジア、日本事業から撤退　航空需要減少で
https://t.co/d1ruApWTZH",466,199,1311295213663477760,nikkei,Wed Sep 30 13:21:56 +0000 2020
856,"婚礼大手のワタベウェディングが全直営店の約3分の1を閉鎖へ。120人程度の希望退職も募ります。今後は東名阪の主要都市に注力し、オンライン接客を強化します。
https://t.co/4SRrJUiyYw",242,171,1311255804234924032,nikkei,Wed Sep 30 10:45:20 +0000 2020
866,"在宅勤務で株デイトレ　コロナ新常態、個人に勢い
https://t.co/hcMeLB5jyk",310,119,1311205122702102528,nikkei,Wed Sep 30 07:23:56 +0000 2020
869,"住友生命、2000人配置転換　事務から営業や新規事業に
https://t.co/Fr3EODBqEW",209,127,1311178424694628354,nikkei,Wed Sep 30 05:37:51 +0000 2020
871,"【日経特報】レオパレス、米ファンドが支援　債務超過解消へ
https://t.co/kcQXmD8jhU",806,615,1311172632708956160,nikkei,Wed Sep 30 05:14:50 +0000 2020
879,"トランプ氏とバイデン氏による初のテレビ討論会が終了、CNNテレビの司会者は「史上最もカオスな討論会」と感想を述べました。アメリカ大統領選挙・討論会ドキュメントです。
https://t.co/KZK5R5MOAp https://t.co/umVs4t0Qcu",763,483,1311136151697317890,nikkei,Wed Sep 30 02:49:52 +0000 2020
891,"トランプ氏が途中で割り込む場面が相次ぎ、議論は混乱気味です。司会者がたびたび「質問させてください」などと呼びかけています。
#アメリカ大統領選挙
https://t.co/llNVTB2259 https://t.co/x8vRiSd08F",577,330,1311117520179474432,nikkei,Wed Sep 30 01:35:50 +0000 2020
900,"楽天の5G携帯、月2980円できょう開始　大手の半額以下
https://t.co/mfR3rpcoHg",622,273,1311094122590076928,nikkei,Wed Sep 30 00:02:52 +0000 2020
915,"米ディズニー、2万8000人を削減　新型コロナで休園続き
https://t.co/2MTAuqi8eF",261,193,1311066465328537605,nikkei,Tue Sep 29 22:12:58 +0000 2020
918,"郵政、ゆうちょ株で減損　2.9兆円の可能性
https://t.co/R3Sc7wnPdY",232,124,1311055117362163712,nikkei,Tue Sep 29 21:27:52 +0000 2020
919,"ワタミが女性社員に残業代の一部を支払っていなかったとして、高崎労働基準監督署から是正勧告。この社員は弁当の定期宅配（宅食）の営業所長で、長時間労働が原因とみられる精神疾患を発症し休職しています。
https://t.co/DI3nd5GeDx",485,333,1311054704911290369,nikkei,Tue Sep 29 21:26:14 +0000 2020
925,"JPモルガン、制裁金最大の960億円　貴金属取引で不正
https://t.co/1LRGY7SyVz",247,107,1311025175488376832,nikkei,Tue Sep 29 19:28:54 +0000 2020
939,"クウェート首長が死去　91歳、カタール・サウジ仲裁奔走
https://t.co/zkef7Mu1Qn",152,104,1310956966282485760,nikkei,Tue Sep 29 14:57:51 +0000 2020
953,"「高すぎる」との批判がある銀行間の送金手数料。送金額が少額になるほど安くする料金体系を2021年夏にも導入し、個人客や法人が支払う振込手数料も現状より安くなりそうです。#日経イブニングスクープ

振込手数料を値下げへ　銀行間送… https://t.co/lkrA3RNfbf",338,185,1310874481053675522,nikkei,Tue Sep 29 09:30:05 +0000 2020
954,"振込手数料を値下げへ　銀行間送金、少額ほど安く
https://t.co/PQQexVdSg3",334,134,1310869130883424256,nikkei,Tue Sep 29 09:08:50 +0000 2020
962,"NTT、ドコモ完全子会社化を正式発表　4.2兆円でTOB
https://t.co/7CibSXo2Ny",374,184,1310834182667538433,nikkei,Tue Sep 29 06:49:57 +0000 2020
969,"NTTドコモを完全子会社化するNTTに対し、三菱UFJ銀行と三井住友銀行、みずほ銀行などが総額4兆円以上の協調融資。邦銀によるものではこれまでで最大規模になりそうです。
https://t.co/lQtILxeF08",474,273,1310786314044952577,nikkei,Tue Sep 29 03:39:45 +0000 2020
971,"東京都が新型コロナによる鉄道利用者の減少を受け、都営地下鉄で時間帯別運賃の導入を検討する方針。実質的な値上げになる可能性もあります。
https://t.co/nUQLYyBaJP",407,437,1310781500883980293,nikkei,Tue Sep 29 03:20:37 +0000 2020
976,"がん「光免疫療法」年内にも使用可能　楽天メディカル
https://t.co/kzReOCViL2",2492,1279,1310769729968025602,nikkei,Tue Sep 29 02:33:51 +0000 2020
1000,"NTTが上場子会社NTTドコモを完全子会社にします。一般株主が持つ3割強の株式を公開買い付けで取得。投資額は4兆円超とみられ、国内企業へのTOBとして過去最大になります。#日経特報
https://t.co/bhhiUIFQe7",454,279,1310709812733378560,nikkei,Mon Sep 28 22:35:45 +0000 2020
1010,"米加州の山火事、ワイン産地ナパバレーにも
https://t.co/tmxfljZcT8",157,112,1310616471437897728,nikkei,Mon Sep 28 16:24:51 +0000 2020
1017,"【日経特報】ＮＴＴ、ドコモを完全子会社化　５Ｇで成長戦略
https://t.co/vENTqrrRGz",4869,4052,1310595099420631041,nikkei,Mon Sep 28 14:59:56 +0000 2020
1030,"AI開発ビール、即日完売　4つの世代を色や味で表現
https://t.co/tL2nnAORI8",324,109,1310524898968657921,nikkei,Mon Sep 28 10:20:58 +0000 2020
1036,"年末調整用ソフト、国税庁が来月から提供
https://t.co/lEEZBao64F",256,137,1310516340143214593,nikkei,Mon Sep 28 09:46:58 +0000 2020
1038,"会社員などの年末調整手続きが2020年分からインターネットを利用してできるようになります。国税庁は「年調ソフト」提供を10月から始めます。
https://t.co/lVVPh4fPdo",663,375,1310510328300679168,nikkei,Mon Sep 28 09:23:05 +0000 2020
1039,"海外への渡航中止勧告、段階的に解除へ。オーストラリア、ニュージーランド、ベトナムなど10以上の国・地域がまず候補となる見通し。相手国の入国制限撤廃につなげます。
#日経イブニングスクープ #新型コロナ
https://t.co/ePac40Jqp9",322,346,1310509097029165059,nikkei,Mon Sep 28 09:18:11 +0000 2020
1068,"トランプ米大統領が過去15年間に10年分の所得税を納めていなかったと米紙報道。トランプ氏はバイデン前副大統領との第1回テレビ討論会を控えています。
https://t.co/4a56keFqf9",238,242,1310376275219898368,nikkei,Mon Sep 28 00:30:24 +0000 2020
1073,"トランプ氏、10年間所得税納めず　米紙報道
https://t.co/6VeOLyzZIJ",958,774,1310356259887960065,nikkei,Sun Sep 27 23:10:52 +0000 2020
1086,"スーパーのサミット、21年の正月三が日を休業
https://t.co/fAnY6iOWrV",1691,584,1310297385029910528,nikkei,Sun Sep 27 19:16:55 +0000 2020
1088,"ドイツで週休3日案　労組の提案契機、雇用維持
https://t.co/0Hd0Fzlsei",687,339,1310285827973341184,nikkei,Sun Sep 27 18:30:59 +0000 2020
1091,"マンション、コロナ禍で崩れる「都心・駅近」神話
https://t.co/g1OuATmVH8",290,117,1310271211662798849,nikkei,Sun Sep 27 17:32:55 +0000 2020
1097,"老朽インフラ 5割が未修繕　高まる危険、費用増加も
https://t.co/dKhmPTfqTp",345,216,1310229450856910855,nikkei,Sun Sep 27 14:46:58 +0000 2020
1099,"「8月までの集計で延べ1340万人が利用し、新型コロナに感染したのは十数人との報告だった」。国内旅行の需要喚起策「GoToトラベル」の意義を菅義偉首相が強調しました。
https://t.co/d9WmriuK4i",612,181,1310213785337114625,nikkei,Sun Sep 27 13:44:43 +0000 2020
1100,"菅義偉政権の発足後、日本と中国の高官が直接対話する最初の機会に。王毅外相が10月に来日し、茂木敏充外相と会談する調整に入りました。菅首相との面会も検討します。
https://t.co/mSHk1d3EPd",234,132,1310207009111801857,nikkei,Sun Sep 27 13:17:48 +0000 2020
1103,"エーザイ、認知症薬22年度に申請へ　脳神経の減少抑制
https://t.co/vxLfLya3LQ",537,176,1310198775189827584,nikkei,Sun Sep 27 12:45:04 +0000 2020
1110,"「衝動買いが砂糖の大量摂取につながっている」。アメリカのカリフォルニア州バークリーの市議会が、砂糖を多く使ったお菓子や飲み物をスーパーのレジ脇に並べることを禁じる条例案を可決しました。
https://t.co/5p3OjSeu8d",205,105,1310189970439757825,nikkei,Sun Sep 27 12:10:05 +0000 2020
1126,"キオクシア（旧東芝メモリ）が10月6日の東証上場を延期する方針。時価総額1.5兆円超と2020年最大のIPOになる見通しでしたが、アメリカのHuawei（ファーウェイ）取引規制が響きました。
https://t.co/WqLVs2FPnC",356,213,1310109198731149312,nikkei,Sun Sep 27 06:49:08 +0000 2020
1127,"キオクシア、上場延期へ　米のファーウェイ規制影響
https://t.co/VkKerWZVIR",323,220,1310086476089028608,nikkei,Sun Sep 27 05:18:50 +0000 2020
1131,"84歳のデイトレーダー　グロース・逆張りを徹底
https://t.co/gUbvYaZpF9",656,134,1310061313884708865,nikkei,Sun Sep 27 03:38:51 +0000 2020
1140,"俳優の竹内結子さん（40）が自宅でぐったりしているのを同居の家族が見つけ、その後死亡が確認されました。現場の状況から自殺とみられます。
https://t.co/FMO1j5pUGP",1915,1455,1310029147629137920,nikkei,Sun Sep 27 01:31:02 +0000 2020
1142,"新型コロナが重症化した人の約1割に、ウイルスを攻撃する免疫物質を無力にする特殊な抗体。ウイルスの増殖を抑えきれず、過剰な炎症反応に。ロックフェラー大学などの国際共同研究チームが発見しました。
https://t.co/gS6cFNI57K",692,433,1310007774563233792,nikkei,Sun Sep 27 00:06:06 +0000 2020
1152,"「裏バイト募集」「強盗がこれほど頻発するのは異常だ」――。「ガスの点検です」などと高齢者宅に押し入って粘着テープで縛り上げ、現金が入った財布を強奪。各地で相次ぐ侵入強盗の手口や注意点を探ります。
https://t.co/c0JwatIihv",701,690,1309971318280982528,nikkei,Sat Sep 26 21:41:15 +0000 2020
1155,"テナントの減少で来店客が減り、またテナントが撤退して商業施設の競争力が落ちる悪循環。コロナの打撃で16月はアパレルや外食を中心に1140店が純減、空洞化が進んでいます。

テナント1140店純減　モールに迫る空洞化の足音… https://t.co/x9IZUHwcAk",236,130,1309962079240171521,nikkei,Sat Sep 26 21:04:32 +0000 2020
1158,"国内消費のマグマ動くか　家計現預金、3カ月で30兆円増
https://t.co/1i9piGe3um",192,104,1309949612048838656,nikkei,Sat Sep 26 20:14:59 +0000 2020
1172,"商人は客に寄り添う　「出社が基本」伊藤忠・鈴木社長
https://t.co/uxAks83ipE",511,144,1309873611944067072,nikkei,Sat Sep 26 15:13:00 +0000 2020
1176,"コロナは「再感染」ある　米国や香港で事例確認の論文
https://t.co/f4W6NYqSOn",351,265,1309864778744000512,nikkei,Sat Sep 26 14:37:54 +0000 2020
1179,"グルメ杵屋が、うどん店「杵屋」、そば店「そじ坊」など直営80店程度を順次閉店します。FCを含む全443店の約2割に相当する規模で、新型コロナ下の外出自粛で客足の回復が見込めないと判断しました。
#新型コロナ #COVID19
https://t.co/bOjhR5NGcX",566,655,1309849525243252736,nikkei,Sat Sep 26 13:37:17 +0000 2020
1190,"コロナ禍、お寺も経営難　法要激減で「廃寺の危機」
https://t.co/etOwXrqzGI",283,184,1309825289237614592,nikkei,Sat Sep 26 12:00:58 +0000 2020
1196,"慣用句「敷居が高い」や「浮足立つ」を本来の意味ではなく、新しく浸透した意味で捉えている人が半数超。「国語が乱れていると思う」は66.1%と、20年前から19.7ポイント減。国語に関する文化庁の世論調査です。

高級すぎて「敷居高… https://t.co/5rG2N2SFhT",332,183,1309809961627725829,nikkei,Sat Sep 26 11:00:04 +0000 2020
1207,"日本版ジャック・バウアー　唐沢寿明が「24」主演
https://t.co/PKRZZswDyO",368,125,1309791042871259137,nikkei,Sat Sep 26 09:44:54 +0000 2020
1211,"コロナ、肥満者は感染しやすく　死亡リスクも1.5倍
https://t.co/yA3l63FuN3",928,648,1309771899459649537,nikkei,Sat Sep 26 08:28:49 +0000 2020
1212,"テレワーク時代の仕事着は「見える部分だけビジネス」
https://t.co/Ls7N2H8tZx",378,144,1309754312810094593,nikkei,Sat Sep 26 07:18:56 +0000 2020
1214,"東京都で270人感染確認　新型コロナ
https://t.co/09IHhkwQiL",185,137,1309741735518453760,nikkei,Sat Sep 26 06:28:58 +0000 2020
1215,"テナント1140店純減　モールに迫る空洞化の足音
https://t.co/zhKaIjOl8m",336,223,1309734658859433984,nikkei,Sat Sep 26 06:00:51 +0000 2020
1216,"日本の研究力低下、つまずきは若手軽視
https://t.co/O2kK9Oga2b",1553,671,1309717319862509569,nikkei,Sat Sep 26 04:51:57 +0000 2020
1221,"ガス点検装い強盗、各地で横行　ロゴや身分証の確認を
https://t.co/uijbsOseYo",212,237,1309704717790932992,nikkei,Sat Sep 26 04:01:52 +0000 2020
1232,"「行政のデジタル化は喫緊の課題で、それを妨げる規制は私のところで取り外す」と河野太郎行政改革・規制改革相。全府省に行政手続きでハンコを使用しないよう求めました。
https://t.co/moGriVqUA4",679,194,1309652880555757568,nikkei,Sat Sep 26 00:35:53 +0000 2020
1234,"上野のパンダ、まだ帰らないで！ 東京都が中国側と交渉
https://t.co/jCTlSTTWzI",264,108,1309645579337621505,nikkei,Sat Sep 26 00:06:52 +0000 2020
1237,"小田急電鉄と京浜急行電鉄（京急）も終電を繰り上げる検討を始めました。JR東日本や西日本が実施を決め、西武鉄道も検討を始めており、同様の動きが広がる可能性があります。
https://t.co/VifKj5yQ0i",336,279,1309630071888662533,nikkei,Fri Sep 25 23:05:15 +0000 2020
1238,"首相、五輪開催の決意表明　初の国連演説
https://t.co/goknPh92Z4",617,220,1309627476449005568,nikkei,Fri Sep 25 22:54:56 +0000 2020
1239,"最も落ち込みが大きかったのは天神南駅（福岡市営地下鉄七隈線）の7割減。JR東京駅は半減、JR大阪駅は3割減。都市部の主要鉄道駅ごとに前年と比べた利用客数を国土交通省がまとめました。
https://t.co/k1UIgCtvh8",277,224,1309618496230350849,nikkei,Fri Sep 25 22:19:15 +0000 2020
1241,"本社や岡崎製作所、水島製作所などで働く45歳以上の管理職などが対象。三菱自動車が日本国内で500600人規模の希望退職を募集し、業績改善に向けコスト削減を進めます。（会員向け記事です。登録無料）
https://t.co/BcnJp1WpsX",486,617,1309605825506414599,nikkei,Fri Sep 25 21:28:54 +0000 2020
1242,"Huawei（ファーウェイ）が携帯電話や部品などの研究開発、生産のために整備した中国広東省の大型施設で大規模な火災。3人の遺体が見つかったほか、スマホ事業などに影響が出る可能性があります。
https://t.co/181qd5kEDG",296,273,1309599423173976065,nikkei,Fri Sep 25 21:03:28 +0000 2020
1253,"アルツハイマー病治療薬　発病前に阻止する戦略に転換
https://t.co/g8xX7wYZzR",470,202,1309539122399203329,nikkei,Fri Sep 25 17:03:51 +0000 2020
1261,"三菱自、希望退職500600人募集へ　業績回復急ぐ
https://t.co/sIHADdQM0H",231,140,1309519746119774209,nikkei,Fri Sep 25 15:46:51 +0000 2020
1262,"ファーウェイで大規模火災　中国広東省の実験施設
https://t.co/Lk222ZNDVZ",942,679,1309519488656654338,nikkei,Fri Sep 25 15:45:50 +0000 2020
1264,"ファミリーレストランのジョイフルが2020年6月期、過去最大となる93億円の最終赤字に。来期100店程度の閉店を視野に入れるほか24時間営業も縮小し、構造改革を急ぎます。
https://t.co/FAgrVGdmip",720,590,1309494914980425728,nikkei,Fri Sep 25 14:08:11 +0000 2020
1267,"長引く新型コロナの影響もあり、資金繰りのメド立たず。神戸港でレストラン船「ルミナス神戸2」を手掛けるルミナスクルーズ（神戸市）が民事再生法による再建手続きを取りやめ、破産手続きに移ります。
#新型コロナ #COVID19
https://t.co/7Zr5IDTbVJ",159,153,1309487939131527169,nikkei,Fri Sep 25 13:40:28 +0000 2020
1268,"レオパレス、債務超過100億円超　6月末
https://t.co/w8LMKp7TCR",644,507,1309484772511502336,nikkei,Fri Sep 25 13:27:53 +0000 2020
1278,"スリランカ、日本支援の鉄道事業を撤回　中国意識か
https://t.co/RZVB3j1IQ8",217,128,1309449046965116928,nikkei,Fri Sep 25 11:05:55 +0000 2020
1279,"高級すぎて「敷居高い」浸透？本来の用法29%　文化庁
https://t.co/PiRFgMroWD",376,200,1309445510936231941,nikkei,Fri Sep 25 10:51:52 +0000 2020
1281,"中国広東省にあるHuawei（ファーウェイ）の実験施設で大規模な火災が発生。防音用の綿素材に火がつき、数カ所から強い勢いで黒煙が上がりました。
https://t.co/5uLAGl11Je",292,451,1309444487350018049,nikkei,Fri Sep 25 10:47:48 +0000 2020
1292,"ANA、2000億円規模の公募増資検討　普通株で
https://t.co/q9zkA6vu2c",395,209,1309419078033973251,nikkei,Fri Sep 25 09:06:50 +0000 2020
1295,"上場企業の減損、過去最大4.2兆円　20年3月期　製造業はリーマン上回る
https://t.co/oEijj8Y6CO",220,116,1309402473061257216,nikkei,Fri Sep 25 08:00:51 +0000 2020
1298,"東京都で195人感染確認　新型コロナ
https://t.co/qx7LSfAOF8",126,181,1309386866915831810,nikkei,Fri Sep 25 06:58:50 +0000 2020
1304,"KDDI社長「対応を検討」　携帯料金引き下げ示唆
https://t.co/UWJy0cIBAo",335,116,1309360221681119232,nikkei,Fri Sep 25 05:12:58 +0000 2020
1318,"テレワークで地方移住、最大100万円補助 政府、来年度から
https://t.co/XZgDbFLPBB",4268,3402,1309292770272505856,nikkei,Fri Sep 25 00:44:56 +0000 2020
1320,"テレワークで東京の仕事を続けつつ地方移住した人に最大100万円。地方でIT事業を立ち上げれば最大300万円。新型コロナで高まった働き方の変化を踏まえ、政府が予算を計上します。
#新型コロナ #COVID19
https://t.co/r03NZg8K3X",2714,1969,1309286114520334337,nikkei,Fri Sep 25 00:18:29 +0000 2020
1329,"医師の診断を経ないため1回2000円（配送料除く）と、自費診療の相場の10分の1程度。ソフトバンクグループが新型コロナ感染の有無を判断する唾液PCR検査の受け付けを始めました。

【記事】… https://t.co/5irD6IWvcc",574,347,1309265129897328641,nikkei,Thu Sep 24 22:55:06 +0000 2020
1332,"メールをやめよう　チャットに切り替え業務効率上げる
https://t.co/nUJ4EIZDbU",567,166,1309261062361944065,nikkei,Thu Sep 24 22:38:56 +0000 2020
1334,"Amazon（アマゾン）がアメリカでクラウドゲーム市場に参入します。多数のゲームで遊べる新サービス「Luna（ルナ）」をまず招待制で始め、2021年に一般提供を開始。先行するGoogle（グーグル）などに対抗します。
https://t.co/zUln7k22zp",412,393,1309258828182159361,nikkei,Thu Sep 24 22:30:04 +0000 2020
1335,"みずほ銀行、事務員3000人を営業転換　23年度までに
https://t.co/Y81ddCnT9K",481,306,1309258788088680448,nikkei,Thu Sep 24 22:29:54 +0000 2020
1341,"アメリカ最大の自動車市場で、日本勢のシェアが47%と高いカリフォルニア州がガソリン車の販売を禁止へ。スバルやマツダ、トヨタへの影響を探ります。
https://t.co/A1FhZ9kOno",551,357,1309242690329104385,nikkei,Thu Sep 24 21:25:56 +0000 2020
1343,"「コロナ収束後も鉄道利用は元に戻らない」。ガラガラの電車を走らせる余裕はなくなってきた。JR東日本などが終電時間を繰り上げる背景にある危機感を探ります。
https://t.co/6zaixP1SYo",334,149,1309235277815320577,nikkei,Thu Sep 24 20:56:29 +0000 2020
1359,"ソフトバンクG、2000円でPCR検査　「無症状」でも
https://t.co/ipXwnfGusU",500,207,1309114349219393536,nikkei,Thu Sep 24 12:55:57 +0000 2020
1361,"安全保障に関わる量子暗号関連では、中国の論文数がアメリカの約2倍。量子コンピューターをはじめとする量子技術を巡る覇権争いで、対応が遅れる日本は脱落の懸念があります。

米中、量子革命を主導　論文数は中国が米抜く… https://t.co/V3dDIwpo7f",166,107,1309106098545332234,nikkei,Thu Sep 24 12:23:10 +0000 2020
1368,"九州新幹線西九州ルート（長崎新幹線）武雄温泉―長崎が2022年秋開業になるとJR九州が見通し。新鳥栖―武雄温泉の整備方式が決まっておらず、福岡方面に向かう際は武雄温泉駅で在来線に乗り換える必要があります。
https://t.co/qgmBLnUJ3r",219,141,1309095587648802817,nikkei,Thu Sep 24 11:41:24 +0000 2020
1370,"ベーシックインカム、韓国で高まる導入論
https://t.co/VHW478Iu1n",278,150,1309093440173543424,nikkei,Thu Sep 24 11:32:52 +0000 2020
1372,"みずほ銀行が事務員の約3割にあたる3000人程度を、資産運用相談を担う営業に2023年度末までに再配置。定型的な業務はデジタル化し、経費削減と営業力の底上げを図ります。
https://t.co/wRWwM4Aw2P",1228,502,1309091528871211010,nikkei,Thu Sep 24 11:25:16 +0000 2020
1373,"「ドコモ口座」などキャッシュレス決済での不正引き出しが約6000万円（約380件）になった、ゆうちょ銀行。これまでの公表額の3倍近くに膨らみ、最も古い被害は2017年7月だったことも分かりました。
https://t.co/cNnPahbVaN",389,404,1309086073113452545,nikkei,Thu Sep 24 11:03:36 +0000 2020
1381,"東京都、1泊5000円上乗せ補助　都民の都内旅行に
https://t.co/s3W3bNS6Yf",961,789,1309065237392486400,nikkei,Thu Sep 24 09:40:48 +0000 2020
1386,"東京都、銀座の高速を遊歩道へ素案　完成2030年代以降
https://t.co/bW5xNlGDkL",365,199,1309059461127057412,nikkei,Thu Sep 24 09:17:51 +0000 2020
1387,"ソフトバンクG、唾液PCR検査を2000円で実施
https://t.co/PzeCe8YUJ2",500,224,1309058225589940225,nikkei,Thu Sep 24 09:12:56 +0000 2020
1394,"雇用の実態、悪化の恐れ　就活で「氷河期」再来も
https://t.co/oj0vwixiOS",266,118,1309038592988254214,nikkei,Thu Sep 24 07:54:55 +0000 2020
1396,"住宅ローン「13年間控除」を延長へ　政府・与党検討
https://t.co/NvCl7rJkXA",334,166,1309032553903517697,nikkei,Thu Sep 24 07:30:56 +0000 2020
1401,"三菱UFJリース、日立キャピタル合併へ
https://t.co/N8UDpeghIE",385,216,1308999825938145282,nikkei,Thu Sep 24 05:20:53 +0000 2020
1406,"北朝鮮が軍事境界線付近の海域で韓国人男性を銃撃し、遺体を燃やしたことを確認したと韓国国防省。男性は海洋水産省で漁業指導を担当する40代で、延坪島（ヨンピョンド）近くで船からいなくなっていました。
https://t.co/nHmCMvP3As",166,209,1308974778246668289,nikkei,Thu Sep 24 03:41:21 +0000 2020
1407,"スマホやタブレット画面のどこを触っても指紋認証。複数の指も同時認識。タッチパネルを指紋センサーにしてセキュリティー機能などを高めたジャパンディスプレイ（JDI）の技術です。
https://t.co/cIEqSLA3OM",442,200,1308971180318232579,nikkei,Thu Sep 24 03:27:03 +0000 2020
1414,"新型コロナ関連の解雇・雇い止め、6万人超に
https://t.co/sgI010kEYJ",379,270,1308956794903867392,nikkei,Thu Sep 24 02:29:53 +0000 2020
1434,"「事務作業上必要なら招集通知に記載すべきで、不誠実だ」。電子化の遅れも背景に。株主総会の議決権行使書の一部を、三井住友信託銀行が集計対象から外していた問題を考えます。

議決権集計、不透明な慣行20年　企業・投資家把握できず… https://t.co/sl0mt334nz",164,107,1308894972050112514,nikkei,Wed Sep 23 22:24:14 +0000 2020
